ticker,name,sector,market,cap,cur,rs_4w,rs_12w,vr,pct52,above200
347000,센코,기타,KOSDAQ,nan,2405.0,-12.13,-22.62,0.78,-12.9,True
347700,스피어,기타,KOSDAQ,nan,42200.0,-31.24,17.73,0.7,-20.5,True
347740,피엔케이피부임상연구센타,기타,KOSDAQ,nan,2495.0,-3.46,-31.25,1.32,-22.9,False
347770,핌스,기타,KOSDAQ,nan,2110.0,-2.66,66.44,2.08,-6.6,True
347860,알체라,기타,KOSDAQ,nan,2700.0,24.36,4.83,0.96,-24.5,True
347890,엠엑스온,기타,KOSDAQ,nan,6040.0,-7.84,-45.91,0.91,-18.2,False
348030,모비릭스,기타,KOSDAQ,nan,2480.0,-24.59,-49.63,0.12,-49.5,False
348150,고바이오랩,기타,KOSDAQ,nan,5320.0,-26.55,-50.78,0.56,-23.2,False
348210,넥스틴,기타,KOSDAQ,nan,69700.0,-18.38,-55.42,1.04,-29.2,True
348350,위드텍,기타,KOSDAQ,nan,11050.0,-9.48,-11.57,1.41,-14.8,True
348370,엔켐,기타,KOSDAQ,nan,44300.0,2.94,-83.72,0.76,-54.7,False
348950,제이알글로벌리츠,Real Estate,KOSPI,MidCap,1182.0,-55.91,-79.98,0.49,-61.4,False
350520,이지스레지던스리츠,Real Estate,KOSPI,SmallCap,3920.0,-21.37,-33.99,0.87,-8.7,True
351320,넥사다이내믹스,기타,KOSPI,nan,1345.0,-20.53,-22.56,0.85,-54.0,False
351330,이삭엔지니어링,기타,KOSDAQ,nan,7970.0,-8.82,-48.96,1.44,-23.2,False
352480,씨앤씨인터내셔널,기타,KOSDAQ,nan,29700.0,-8.65,-53.64,1.78,-38.5,False
352700,씨앤투스,기타,KOSDAQ,nan,2145.0,-16.26,-38.12,1.02,-24.3,False
352820,하이브,Communication Services,KOSPI,MegaCap,263000.0,-26.58,-63.75,0.96,-35.0,False
352910,오비고,기타,KOSDAQ,nan,5520.0,-0.5,-33.86,0.46,-15.7,True
352940,인바이오,기타,KOSDAQ,nan,2305.0,-17.03,-27.13,0.64,-17.5,True
353200,대덕전자,Technology,KOSPI,LargeCap,112800.0,14.93,48.41,0.96,-2.3,True
35320K,DAEDUCK ELECTRONICS Co.Ltd,Technology,KOSPI,LargeCap,25250.0,13.84,13.78,1.45,-1.6,True
353590,오토앤,기타,KOSDAQ,nan,2995.0,-15.87,-46.53,1.07,-25.7,False
353810,이지바이오,기타,KOSDAQ,nan,7740.0,-20.38,-27.79,0.77,-4.0,True
354200,엔젠바이오,기타,KOSDAQ,nan,1159.0,-55.08,-93.44,2.3,-56.0,False
354390,바스칸바이오제약,기타,KOSPI,nan,5590.0,-12.77,-18.35,1.43,-5.3,True
355150,코스텍시스,기타,KOSPI,nan,51000.0,80.01,228.43,1.55,0.0,True
356680,엑스게이트,기타,KOSPI,nan,14090.0,81.1,48.71,0.45,-16.5,True
356860,티엘비,기타,KOSDAQ,nan,87500.0,9.6,11.64,0.71,0.0,True
356890,싸이버원,기타,KOSPI,nan,3825.0,-5.39,-40.71,1.1,-26.0,True
357120,코람코라이프인프라리츠,Real Estate,KOSPI,MidCap,4685.0,-20.91,-33.54,1.54,-4.8,True
357230,에이치피오,기타,KOSDAQ,nan,2790.0,-7.25,-20.93,3.74,-0.4,True
357250,미래에셋맵스리츠,Real Estate,KOSPI,SmallCap,2390.0,-23.57,-41.82,1.28,-15.7,False
357550,석경에이티,기타,KOSDAQ,nan,57200.0,-12.71,-33.99,1.45,-22.7,True
357580,아모센스,기타,KOSDAQ,nan,23050.0,0.0,24.22,0.96,-8.2,True
357880,SKAI,기타,KOSDAQ,nan,3300.0,-17.71,72.24,0.41,-38.0,True
360070,탑머티리얼,기타,KOSDAQ,nan,20300.0,-8.65,-45.36,0.36,-27.0,False
361390,제노코,기타,KOSDAQ,nan,29450.0,-19.37,-27.74,0.85,-16.8,True
361570,알비더블유,기타,KOSDAQ,nan,1945.0,-21.3,-38.69,0.86,-29.8,False
361610,SK아이이테크놀로지,Technology,KOSPI,LargeCap,26400.0,1.43,-34.09,0.85,-23.0,False
361670,삼영에스앤씨,기타,KOSDAQ,nan,3440.0,-10.46,-39.14,0.82,-25.9,False
362320,청담글로벌,기타,KOSDAQ,nan,5180.0,-16.63,-44.42,2.39,-49.5,False
363250,진시스템,기타,KOSDAQ,nan,5510.0,-42.96,-21.54,0.85,-49.0,True
363260,모비데이즈,기타,KOSPI,nan,1490.0,-19.87,-44.41,0.92,-32.1,False
363280,티와이홀딩스,Communication Services,KOSPI,SmallCap,2840.0,-18.02,-21.03,0.9,-35.7,False
36328K,TY Holdings Co. Ltd. Pfd. Series 1,Communication Services,KOSPI,nan,4080.0,-23.62,-36.93,0.97,-51.6,False
365270,큐라클,기타,KOSDAQ,nan,17800.0,3.24,21.37,1.2,-9.7,True
365340,성일하이텍,기타,KOSDAQ,nan,82200.0,13.01,-9.58,0.74,-2.7,True
365550,ESR켄달스퀘어리츠,Real Estate,KOSPI,LargeCap,4525.0,-23.43,-33.87,1.35,-6.1,True
365590,하이딥,기타,KOSDAQ,nan,2035.0,-16.38,-54.36,0.63,-46.7,True
365900,브이씨,기타,KOSDAQ,nan,3125.0,-29.01,-28.16,0.86,-20.4,False
366030,공구우먼,기타,KOSDAQ,nan,6750.0,5.82,-19.83,2.13,0.0,True
367000,플래티어,기타,KOSDAQ,nan,4000.0,-22.21,-38.53,1.14,-20.9,False
368600,아이씨에이치,기타,KOSDAQ,nan,1168.0,1.6,-20.62,0.24,-64.8,False
368770,파이버프로,기타,KOSPI,nan,23550.0,-21.6,-6.59,0.42,-11.1,True
368970,오에스피,기타,KOSPI,nan,1925.0,-15.99,-29.39,0.79,-43.1,False
369370,블리츠웨이엔터테인먼트,기타,KOSDAQ,nan,1170.0,-32.23,-53.67,2.07,-35.0,False
370090,퓨런티어,기타,KOSDAQ,nan,13970.0,-10.04,-40.2,1.06,-28.5,True
371950,풍원정밀,기타,KOSDAQ,nan,10640.0,-34.2,-46.56,0.53,-44.6,False
372170,윤성에프앤씨,기타,KOSDAQ,nan,36300.0,2.71,-30.66,1.15,-14.1,True
372800,아이티아이즈,기타,KOSDAQ,nan,4255.0,-18.8,-60.89,0.66,-53.0,False
372910,한컴라이프케어,Technology,KOSPI,SmallCap,2590.0,-12.35,-47.33,0.28,-24.6,False
373220,LG에너지솔루션,Industrials,KOSPI,MegaCap,460500.0,-8.43,-16.24,0.89,-10.4,True
375500,DL이앤씨,Industrials,KOSPI,LargeCap,99000.0,8.01,89.9,0.66,-3.4,True
37550K,DL E&C Co. Ltd. Pfd. Series 1,Industrials,KOSPI,LargeCap,30700.0,-23.5,0.56,0.63,-9.2,True
37550L,DL E&C Co. Ltd. Pfd.,Industrials,KOSPI,nan,59000.0,-3.7,43.84,0.63,-3.0,True
376180,피코그램,기타,KOSDAQ,nan,2925.0,-14.03,-14.26,0.81,-23.4,True
376290,씨유테크,기타,KOSDAQ,nan,2900.0,-16.98,-36.02,1.19,-17.6,False
376300,디어유,기타,KOSDAQ,nan,32250.0,-15.04,-46.19,1.19,-48.2,False
376930,노을,기타,KOSDAQ,nan,1548.0,-28.73,-51.23,1.31,-58.6,False
376980,원티드랩,기타,KOSDAQ,nan,4000.0,-4.59,-18.73,3.7,-57.6,True
377030,비트맥스,기타,KOSDAQ,nan,3430.0,248.84,57.29,0.86,-51.8,True
377190,디앤디플랫폼리츠,Real Estate,KOSPI,MidCap,3215.0,-18.75,-39.4,1.34,-14.3,False
377220,프롬바이오,기타,KOSDAQ,nan,1269.0,-24.69,-56.18,0.82,-63.2,False
377300,카카오페이,Technology,KOSPI,LargeCap,55700.0,-7.71,-49.7,0.73,-40.6,False
377330,이지트로닉스,기타,KOSDAQ,nan,3945.0,-4.63,-25.03,1.02,-25.8,True
377450,리파인,기타,KOSDAQ,nan,12700.0,-9.47,-32.11,1.21,-32.4,False
377480,마음AI,기타,KOSDAQ,nan,15850.0,-11.42,-49.51,0.62,-39.3,False
377740,바이오노트,Healthcare,KOSPI,MidCap,5110.0,-22.2,-47.93,0.89,-18.0,False
378800,샤페론,기타,KOSPI,nan,1876.0,-10.77,-34.17,0.98,-50.6,False
378850,화승알앤에이,Consumer Cyclical,KOSPI,SmallCap,3515.0,-17.15,-36.56,1.33,-10.3,True
379390,이성씨엔아이,기타,KOSPI,nan,5020.0,-28.22,-43.86,0.01,-33.9,False
380540,옵티코어,기타,KOSPI,nan,4225.0,-29.23,-19.53,,-15.8,True
381970,케이카,Consumer Cyclical,KOSPI,MidCap,11000.0,-20.9,-64.28,0.97,-35.6,False
382150,온코크로스,기타,KOSPI,nan,8500.0,-14.31,-37.77,0.32,-38.7,False
382480,지아이텍,기타,KOSDAQ,nan,2765.0,-5.57,-21.73,0.84,-2.5,True
382800,지앤비에스 에코,기타,KOSDAQ,nan,9090.0,33.55,152.53,2.17,0.0,True
382840,원준,기타,KOSDAQ,nan,9910.0,-6.01,-34.94,0.73,-8.6,True
382900,범한퓨얼셀,기타,KOSDAQ,nan,35250.0,-0.52,-18.33,2.13,-6.0,True
383220,F&F,Consumer Cyclical,KOSPI,LargeCap,66900.0,-14.5,-42.93,1.0,-19.1,False
383310,에코프로에이치엔,기타,KOSDAQ,nan,31900.0,-15.12,-55.2,1.32,-27.6,True
383800,LX홀딩스,Financial Services,KOSPI,MidCap,9100.0,-11.64,-29.98,1.98,-9.7,True
38380K,LX Holdings Corp. Pfd.,Financial Services,KOSPI,MidCap,8890.0,-14.37,-37.2,1.86,-6.4,True
388050,지투파워,기타,KOSDAQ,nan,14610.0,-7.3,34.66,0.58,-2.9,True
388610,지에프씨생명과학,기타,KOSPI,nan,10020.0,-20.67,-53.45,0.99,-69.2,False
388720,유일로보틱스,기타,KOSDAQ,nan,105100.0,-1.21,-55.82,1.57,-30.3,True
388790,라이콤,기타,KOSPI,nan,5210.0,-26.42,81.95,0.35,-38.0,True
389020,자람테크놀로지,기타,KOSPI,nan,52000.0,-18.41,-2.0,0.84,-14.8,True
389030,지니너스,기타,KOSDAQ,nan,4960.0,-27.3,6.14,0.68,-20.9,True
389140,포바이포,기타,KOSDAQ,nan,8870.0,-16.99,-24.14,2.08,-69.3,False
389260,대명에너지,기타,KOSDAQ,nan,24250.0,-35.16,7.27,0.92,-21.6,True
389470,인벤티지랩,기타,KOSPI,nan,61500.0,-23.34,-52.0,1.46,-38.2,True
389500,에스비비테크,기타,KOSDAQ,nan,64700.0,10.94,-43.24,1.52,-19.9,True
391710,코닉오토메이션,기타,KOSPI,nan,2100.0,-6.21,-52.91,2.08,-31.4,False
393210,토마토시스템,기타,KOSPI,nan,4505.0,-13.98,-43.08,1.02,-49.3,False
393890,더블유씨피,기타,KOSDAQ,nan,19520.0,11.38,82.4,0.62,-5.5,True
394280,오픈엣지테크놀로지,기타,KOSDAQ,nan,20450.0,17.63,5.39,1.43,-4.4,True
395400,SK리츠,Real Estate,KOSPI,LargeCap,6760.0,-18.86,-15.4,1.57,-4.7,True
396270,넥스트칩,기타,KOSDAQ,nan,5160.0,15.47,11.28,0.87,-33.0,True
396300,세아메카닉스,기타,KOSDAQ,nan,5900.0,44.1,-4.54,3.13,0.0,True
396690,미래에셋글로벌리츠,Real Estate,KOSPI,SmallCap,2190.0,-28.57,-51.2,1.87,-22.6,False
397030,에이프릴바이오,기타,KOSDAQ,nan,59300.0,-8.84,-40.21,0.97,-18.8,True
399720,가온칩스,기타,KOSDAQ,nan,70400.0,-10.62,-30.43,2.2,-11.9,True
400760,NH올원리츠,Real Estate,KOSPI,SmallCap,3360.0,-20.92,-34.98,1.24,-8.2,True
402030,코난테크놀로지,기타,KOSDAQ,nan,20650.0,-8.76,-43.56,1.31,-55.6,False
402340,SK스퀘어,Technology,KOSPI,MegaCap,841000.0,50.13,29.11,1.14,0.0,True
402420,켈스,기타,KOSPI,nan,1100.0,-54.65,-72.81,0.13,-78.0,False
403550,쏘카,Technology,KOSPI,MidCap,17810.0,29.68,14.67,1.31,0.0,True
403870,HPSP,기타,KOSDAQ,nan,52600.0,1.25,-14.09,1.1,-4.0,True
404990,신한서부티엔디리츠,Real Estate,KOSPI,MidCap,4685.0,-11.37,-13.48,1.04,-3.8,True
405000,플라즈맵,기타,KOSPI,nan,7690.0,-18.21,2.4,0.58,-41.7,True
405100,큐알티,기타,KOSPI,nan,20350.0,4.65,-15.8,0.53,-8.3,True
408920,메쎄이상,기타,KOSPI,nan,3625.0,-23.44,-27.24,0.9,-4.1,True
411080,샌즈랩,기타,KOSPI,nan,8230.0,12.49,-21.67,0.49,-17.5,True
412350,레이저쎌,기타,KOSDAQ,nan,7920.0,-36.19,171.95,0.73,-17.0,True
413300,티엘엔지니어링,기타,KOSPI,nan,1790.0,-39.14,-27.84,0.77,-43.0,False
417010,나노팀,기타,KOSPI,nan,11200.0,-5.09,-26.75,0.97,-19.8,True
417180,핑거스토리,기타,KOSPI,nan,1579.0,-25.62,-43.33,0.88,-50.3,False
417310,코람코더원리츠,Real Estate,KOSPI,MidCap,10390.0,-15.99,-18.54,0.79,-0.9,True
417500,제이아이테크,기타,KOSPI,nan,4650.0,-27.48,3.1,0.93,-21.5,True
417790,트루엔,기타,KOSPI,nan,7910.0,-13.05,-36.27,1.36,-19.0,False
417840,저스템,기타,KOSPI,nan,12070.0,72.91,27.92,0.37,-23.8,True
417970,모델솔루션,기타,KOSPI,nan,18560.0,-20.99,-52.67,1.41,-36.3,True
418420,라온텍,기타,KOSPI,nan,6650.0,-6.91,-21.16,0.76,-21.3,True
419080,엔젯,기타,KOSPI,nan,5620.0,-9.99,-67.17,0.69,-48.9,False
419120,산돌,기타,KOSPI,nan,4040.0,-23.87,-39.0,0.76,-77.8,False
420770,기가비스,기타,KOSDAQ,nan,103900.0,0.89,65.91,0.86,-4.8,True
424980,마이크로투나노,기타,KOSPI,nan,13660.0,-8.52,-40.75,1.35,-14.9,True
432320,KB스타리츠,Real Estate,KOSPI,MidCap,2165.0,-25.36,-73.84,1.29,-47.2,False
434190,탈로스,기타,KOSPI,nan,4000.0,-41.89,-27.88,3.82,-35.9,False
434480,모니터랩,기타,KOSPI,nan,4180.0,2.1,-28.42,0.19,-24.0,True
437730,삼현,기타,KOSDAQ,nan,53500.0,-22.86,-48.84,1.4,-26.9,True
439090,마녀공장,기타,KOSDAQ,nan,15940.0,7.53,-22.83,3.64,-18.9,True
439260,대한조선,Industrials,KOSPI,LargeCap,89500.0,-28.88,-7.52,1.09,-16.1,False
443060,HD현대마린솔루션,Industrials,KOSPI,MegaCap,265500.0,24.83,14.99,1.32,-5.3,True
446070,유니드비티플러스,기타,KOSPI,nan,3155.0,-18.12,-34.99,0.97,-35.6,False
446440,에피바이오텍,기타,KOSPI,nan,14900.0,-22.34,-24.28,1.58,-17.1,True
446840,지슨,기타,KOSPI,nan,1419.0,-13.99,-47.61,0.66,-38.3,False
447690,아이오바이오,기타,KOSPI,nan,3000.0,-39.81,-30.71,2.27,-37.4,False
448730,삼성FN리츠,Real Estate,KOSPI,MidCap,6210.0,-8.35,-10.17,0.97,-15.5,True
448900,한국피아이엠,기타,KOSPI,nan,107700.0,-18.4,28.27,1.19,-36.6,True
450080,에코프로머티,Industrials,KOSPI,LargeCap,80300.0,-6.76,-12.54,0.91,-7.1,True
451800,한화리츠,Real Estate,KOSPI,LargeCap,5970.0,-10.71,-7.21,1.43,-12.8,True
452260,한화갤러리아,Consumer Cyclical,KOSPI,MidCap,3070.0,3.4,23.56,3.18,-11.8,True
45226K,Hanwha Galleria Corp. Pfd.,Consumer Cyclical,KOSPI,nan,7300.0,-7.19,-64.2,2.46,-46.4,True
453340,현대그린푸드,Consumer Defensive,KOSPI,MidCap,16540.0,-16.94,-26.79,0.97,-9.5,True
454910,두산로보틱스,Industrials,KOSPI,LargeCap,110200.0,9.59,-34.62,2.22,-8.8,True
456040,OCI,Industrials,KOSDAQ,LargeCap,150000.0,32.1,81.56,1.5,0.0,True
456190,큐라켐,기타,KOSPI,nan,7000.0,-29.23,-30.57,,-58.3,False
457190,이수스페셜티케미컬,기타,KOSPI,LargeCap,121500.0,7.5,-20.14,0.78,-6.6,True
457600,벡트,기타,KOSPI,nan,2260.0,-15.6,-34.93,1.97,-26.9,False
460850,동국씨엠,Basic Materials,KOSPI,MidCap,6830.0,5.12,-4.54,3.37,-4.9,True
460860,동국제강,Basic Materials,KOSPI,MidCap,15390.0,44.21,50.49,2.51,-5.6,True
462520,조선내화,Basic Materials,KOSPI,SmallCap,14650.0,-18.97,-31.03,0.92,-14.7,True
462870,시프트업,Communication Services,KOSPI,LargeCap,32550.0,-25.35,-39.67,1.06,-44.4,False
475150,SK이터닉스,Utilities,KOSPI,LargeCap,58000.0,-38.95,169.95,0.87,-15.0,True
475560,더본코리아,Consumer Cyclical,KOSPI,MidCap,20900.0,-25.64,-49.05,0.99,-29.4,False
476060,온코닉테라퓨틱스,기타,KOSPI,nan,21250.0,-19.31,-19.95,0.85,-19.2,False
480370,씨케이솔루션,기타,KOSPI,nan,2475.0,-0.05,-107.64,0.91,-81.8,False
481070,에이유브랜즈,기타,KOSPI,nan,18460.0,-8.62,-67.89,0.99,-32.6,False
483650,달바글로벌,기타,KOSPI,nan,226000.0,29.23,5.08,0.76,-6.2,True
487570,HS효성,Industrials,KOSPI,MidCap,65500.0,-3.14,-27.34,2.99,-28.5,True
489790,한화비전,Industrials,KOSPI,LargeCap,86200.0,-5.42,14.07,1.82,-7.0,True
499790,GS피앤엘,Industrials,KOSPI,LargeCap,55300.0,12.22,-26.27,1.61,-14.4,True
570019,TRUE KOSPI Short Strangle 5% OT,기타,KOSPI,nan,6605.0,-15.33,-72.96,0.8,-32.4,False
900140,엘브이엠씨홀딩스,Consumer Cyclical,KOSPI,MidCap,1702.0,-16.54,-17.73,0.91,-18.4,True
900290,GRT,기타,KOSPI,nan,3880.0,-49.23,-26.09,1.44,-45.5,True
950210,프레스티지바이오파마,Healthcare,KOSPI,MidCap,8910.0,-31.18,-55.15,0.99,-35.2,False
0001A0,Deokyang Energen Corporation,기타,KOSDAQ,nan,18820.0,-13.93,-88.54,2.82,-51.1,False
000250,삼천당제약,기타,KOSDAQ,nan,415500.0,-59.87,-47.87,0.57,-58.4,True
000440,중앙에너비스,기타,KOSDAQ,nan,21600.0,-32.66,0.6,0.69,-34.1,True
0004Y0,0004Y0,기타,KOSDAQ,nan,2030.0,-25.21,-37.91,0.7,-4.0,False
0009K0,Aimed Bio,기타,KOSDAQ,nan,46850.0,-26.99,-45.74,1.04,-35.4,False
001000,신라섬유,기타,KOSDAQ,nan,1677.0,-33.54,-68.55,2.37,-34.7,False
001540,안국약품,기타,KOSDAQ,nan,8120.0,-19.62,-39.47,0.91,-13.6,True
001810,무림SP,기타,KOSDAQ,nan,1699.0,-18.59,-15.1,0.21,-22.1,True
002230,피에스텍,기타,KOSDAQ,nan,10360.0,-13.42,-73.82,1.39,-36.4,True
002290,삼일기업공사,기타,KOSDAQ,nan,4290.0,-13.99,-23.48,1.15,0.0,True
002800,신신제약,기타,KOSDAQ,nan,5860.0,-17.06,-33.15,0.95,-21.8,True
003100,선광,기타,KOSDAQ,nan,23850.0,-8.49,-20.51,1.92,0.0,True
003310,대주산업,기타,KOSDAQ,nan,3455.0,-24.57,-73.44,0.34,-36.4,True
003380,하림지주,기타,KOSDAQ,nan,13120.0,-27.09,-43.1,0.9,-33.1,True
0037T0,KB No. 32 Special Purpose Acquisition Company,기타,KOSDAQ,nan,2010.0,-24.73,-38.16,1.34,-2.0,True
003800,에이스침대,기타,KOSDAQ,nan,34250.0,-24.57,-34.41,0.78,-13.2,True
0041B0,0041B0,기타,KOSDAQ,nan,2042.0,-24.86,-39.72,1.12,-3.2,False
0041J0,0041J0,기타,KOSDAQ,nan,2000.0,-24.24,-38.17,1.48,-23.1,False
0041L0,Hana 35 Special Purpose Acquisition Company,기타,KOSDAQ,nan,2010.0,-23.74,-37.17,0.2,-1.2,False
0044K0,0044K0,기타,KOSDAQ,nan,2040.0,-24.48,-36.18,0.69,-2.9,False
004590,한국가구,기타,KOSDAQ,nan,5680.0,-10.84,-22.9,1.63,-7.8,True
004650,창해에탄올,기타,KOSDAQ,nan,10520.0,-23.8,-28.86,0.09,-12.4,True
004780,대륙제관,기타,KOSDAQ,nan,4060.0,-16.44,-21.25,1.69,-0.5,True
005160,동국산업,기타,KOSDAQ,nan,3625.0,-14.31,-3.66,1.7,-11.6,True
005290,동진쎄미켐,기타,KOSDAQ,nan,56600.0,-0.95,-26.44,0.6,-10.4,True
005670,푸드웰,기타,KOSDAQ,nan,6520.0,-11.77,-30.36,1.02,-33.5,False
005710,대원산업,기타,KOSDAQ,nan,13790.0,-15.06,-29.01,1.12,-23.9,True
005860,한일사료,기타,KOSDAQ,nan,3945.0,-27.89,-5.26,0.55,-13.7,True
005990,매일홀딩스,기타,KOSDAQ,nan,11140.0,-23.81,-33.41,1.56,-9.3,True
006050,국영지앤엠,기타,KOSDAQ,nan,1375.0,-27.09,-35.42,0.94,-14.6,True
006140,피제이전자,기타,KOSDAQ,nan,7120.0,-12.57,-47.97,0.93,-28.6,True
006730,서부T&D,기타,KOSDAQ,nan,14970.0,-9.1,-51.34,1.66,-19.4,True
006910,보성파워텍,기타,KOSDAQ,nan,12080.0,0.29,26.04,1.33,-6.0,True
006920,모헨즈,기타,KOSDAQ,nan,4915.0,-16.91,9.3,0.19,-27.9,True
007370,진양제약,기타,KOSDAQ,nan,4950.0,-11.87,-37.72,1.02,-26.6,False
007390,네이처셀,기타,KOSDAQ,nan,19150.0,-11.67,-59.26,0.89,-49.3,False
007530,와이엠,기타,KOSDAQ,nan,2535.0,-13.77,-33.31,1.24,-15.6,False
007770,한일화학,기타,KOSDAQ,nan,7840.0,-23.86,-37.04,1.56,-22.7,False
007820,엠엑스로보틱스,기타,KOSDAQ,nan,5210.0,-11.46,-47.59,1.19,-25.1,True
008370,원풍,기타,KOSDAQ,nan,5360.0,-16.25,-24.58,1.1,-0.2,True
008470,부스타,기타,KOSDAQ,nan,3870.0,-25.77,-37.68,0.69,-9.7,False
008830,대동기어,기타,KOSDAQ,nan,20200.0,-21.61,-23.43,0.57,-22.6,True
009300,삼아제약,기타,KOSDAQ,nan,16600.0,-18.06,-30.81,1.37,-12.9,False
009520,포스코엠텍,기타,KOSDAQ,nan,19920.0,-14.12,-36.56,1.97,-7.1,True
009780,엠에스씨,기타,KOSDAQ,nan,7240.0,-17.99,-43.88,1.23,-42.0,False
010170,대한광통신,기타,KOSDAQ,nan,15150.0,-5.07,336.76,0.74,-24.8,True
010240,흥국,기타,KOSDAQ,nan,5950.0,-11.73,-21.66,0.78,0.0,True
010280,아이티센엔텍,기타,KOSDAQ,nan,5940.0,399.61,451.89,2.81,0.0,True
010470,오리콤,기타,KOSDAQ,nan,6060.0,-18.6,-31.11,1.25,-14.2,True
011040,경동제약,기타,KOSDAQ,nan,5640.0,-20.31,-36.71,0.63,-9.0,False
011320,유니크,기타,KOSDAQ,nan,4780.0,1.3,-18.22,1.3,-3.6,True
011370,서한,기타,KOSDAQ,nan,1086.0,-18.86,-15.26,0.89,-10.8,True
011560,세보엠이씨,기타,KOSDAQ,nan,23500.0,5.13,24.31,1.42,-0.4,True
012620,원일특강,기타,KOSDAQ,nan,9650.0,-17.48,-16.04,1.63,-0.7,True
012700,리드코프,기타,KOSDAQ,nan,3810.0,-17.86,-28.87,1.17,-37.4,False
012790,신일제약,기타,KOSDAQ,nan,6280.0,-18.8,-28.39,0.83,-9.2,True
012860,모베이스전자,기타,KOSDAQ,nan,3820.0,-18.03,-45.59,1.65,-33.2,True
013030,하이록코리아,기타,KOSDAQ,nan,44150.0,-7.96,0.55,1.05,-4.0,True
013120,동원개발,기타,KOSDAQ,nan,2865.0,-22.21,-39.14,1.16,-19.0,False
013310,아진산업,기타,KOSDAQ,nan,3730.0,-1.69,-26.24,3.36,-3.5,True
013810,스페코,기타,KOSDAQ,nan,2935.0,-25.17,-20.02,0.37,-16.9,True
013990,아가방컴퍼니,기타,KOSDAQ,nan,5260.0,-13.37,-20.92,1.93,-36.1,True
014190,원익큐브,기타,KOSDAQ,nan,1769.0,-21.5,-44.85,1.06,-30.1,True
014470,부방,기타,KOSDAQ,nan,1456.0,-10.77,-24.29,0.94,-37.9,True
014570,고려제약,기타,KOSDAQ,nan,4190.0,-18.18,-32.67,1.15,-15.8,False
014620,성광벤드,기타,KOSDAQ,nan,46400.0,-6.82,11.78,1.59,-3.9,True
014940,오리엔탈정공,기타,KOSDAQ,nan,7940.0,-3.5,-37.67,0.88,-36.7,False
014970,삼륭물산,기타,KOSDAQ,nan,7260.0,-36.52,-31.44,0.3,-36.1,False
015710,코콤,기타,KOSDAQ,nan,4010.0,-18.74,-18.96,0.39,-7.9,True
015750,성우하이텍,기타,KOSDAQ,nan,8890.0,-18.28,-21.97,1.32,-21.4,True
016100,리더스코스메틱,기타,KOSDAQ,nan,1850.0,0.17,-30.48,3.06,-34.7,False
016250,SGC E&C,기타,KOSDAQ,nan,17640.0,-7.71,-19.82,0.74,-15.4,True
016920,카스,기타,KOSDAQ,nan,1061.0,-14.16,-32.89,0.59,-50.7,False
017000,신원종합개발,기타,KOSDAQ,nan,3135.0,-17.36,-39.15,0.44,-18.3,True
017250,인터엠,기타,KOSDAQ,nan,1066.0,-22.85,-30.93,0.7,-7.6,True
017480,삼현철강,기타,KOSDAQ,nan,4980.0,-15.85,-21.07,3.08,-8.1,True
017510,세명전기,기타,KOSDAQ,nan,14500.0,37.12,16.18,2.81,0.0,True
017650,대림제지,기타,KOSDAQ,nan,9520.0,-12.65,-24.09,1.53,-6.1,True
017890,한국알콜,기타,KOSDAQ,nan,14070.0,7.87,-6.78,0.48,-1.0,True
018000,유니슨,기타,KOSDAQ,nan,1349.0,-43.79,6.7,0.62,-33.1,True
018120,진로발효,기타,KOSDAQ,nan,17990.0,-21.89,-33.31,0.71,-11.8,False
018290,브이티,기타,KOSDAQ,nan,16960.0,-10.7,-51.85,1.94,-61.8,False
018310,삼목에스폼,기타,KOSDAQ,nan,18840.0,-22.86,-40.06,0.68,-21.2,False
018680,서울제약,기타,KOSDAQ,nan,2840.0,-19.19,-38.29,1.91,-25.9,False
019010,베뉴지,기타,KOSDAQ,nan,4895.0,-25.7,-3.86,0.83,-25.0,True
019210,와이지-원,기타,KOSDAQ,nan,15800.0,-13.5,60.08,1.03,-6.7,True
019540,일지테크,기타,KOSDAQ,nan,7210.0,-12.72,16.47,0.7,-7.1,True
019660,글로본,기타,KOSDAQ,nan,2270.0,-19.86,-45.33,0.2,-31.2,False
019770,서연탑메탈,기타,KOSDAQ,nan,4155.0,-16.07,-26.62,0.36,-2.7,True
019990,에너토크,기타,KOSDAQ,nan,10310.0,-6.3,-10.45,1.82,-2.6,True
020180,대신정보통신,기타,KOSDAQ,nan,1231.0,-8.19,-12.95,0.24,-12.5,True
020400,대동금속,기타,KOSDAQ,nan,5690.0,-67.09,-33.02,0.66,-53.3,False
020710,시공테크,기타,KOSDAQ,nan,4905.0,-1.98,-15.1,0.29,-50.5,True
021080,에이티넘인베스트,기타,KOSDAQ,nan,3370.0,-9.17,-30.1,1.08,-11.0,True
021320,KCC건설,기타,KOSDAQ,nan,7110.0,-14.61,-2.25,0.93,-6.3,True
021650,한국큐빅,기타,KOSDAQ,nan,2330.0,-17.11,-38.06,0.56,-10.7,False
023160,태광,기타,KOSDAQ,nan,46050.0,-12.62,38.34,0.97,-5.1,True
023410,유진기업,기타,KOSDAQ,nan,4085.0,-19.91,-34.39,0.97,-19.7,True
023600,삼보판지,기타,KOSDAQ,nan,10090.0,-20.08,-31.54,0.87,-8.5,True
023770,플레이위드,기타,KOSDAQ,nan,2990.0,-25.96,-33.96,0.65,-52.9,False
